station_id,station_name,location,twd67_lat,twd67_lon,wgs84_api_lat,wgs84_api_lon,wgs84_transformed_lat1,wgs84_transformed_lon1,wgs84_transformed_lat2,wgs84_transformed_lon2,distance_original_km,distance_method1_km,distance_method2_km,temperature
467480,嘉義,嘉義市西區,23.497684,120.424796,23.495925,120.432906,23.497684,120.424796,-0.003573968420212183,118.82201294581886,0.8498307934759542,0.8498307934759542,2618.810075599231,17.6
467410,臺南,臺南市中西區,22.995039,120.196846,22.99328,120.20492,22.995039,120.196846,-0.00357851104101829,118.8220108994282,0.8492832813532755,0.8492832813532755,2561.5029105916874,18.5
467441,高雄,高雄市楠梓區,22.732201,120.304459,22.730432,120.312516,22.732201,120.304459,-0.0035808864587593466,118.82201186542916,0.8494006317492532,0.8494006317492532,2533.0467013112248,18.9
467590,恆春,屏東縣恆春鎮,22.0057,120.738326,22.003897,120.746339,22.0057,120.738326,-0.003587452287079275,118.82201576014162,0.8500770576443551,0.8500770576443551,2455.995001133087,21.7
467080,宜蘭,宜蘭縣宜蘭市,24.765773,121.748322,24.763975,121.756528,24.765773,121.748322,-0.0035625082713070895,118.82202482733146,0.8523302143584894,0.8523302143584894,2772.0767792673073,16.5
466990,花蓮,花蓮縣花蓮市,23.976933,121.605126,23.975128,121.613275,23.976933,121.605126,-0.003569637395269551,118.82202354173248,0.8519227706779725,0.8519227706779725,2683.253371636274,17.5
467610,成功,臺東縣成功鎮,23.099296,121.36534,23.097486,121.373428,23.099296,121.36534,-0.003577569007084089,118.82202138902964,0.8513772872547126,0.8513772872547126,2583.4874954769425,19.2
467660,臺東,臺東縣臺東市,22.754017,121.146522,22.752211,121.154586,22.754017,121.146522,-0.0035806894330411717,118.82201942464232,0.8509322844323527,0.8509322844323527,2542.88452270981,19.2
467540,大武,臺東縣大武鄉,22.357523,120.895703,22.35572,120.90374,22.357523,120.895703,-0.0035842727097286646,118.8220171729734,0.8504682629543897,0.8504682629543897,2496.443466141143,21.2
467620,蘭嶼,臺東縣蘭嶼鄉,22.038737,121.55041,22.0369,121.55843,22.038737,121.55041,-0.0035871538466643953,118.82202305023478,0.8514901262124571,0.8514901262124571,2468.6728164595465,18.8
466950,彭佳嶼,基隆市中正區,25.629774,122.071474,25.627975,122.079744,25.629774,122.071474,-0.003554699908403821,118.82202772840962,0.8528991888563763,0.8528991888563763,2871.479727849174,15.5
467300,東吉島,澎湖縣望安鄉,23.258999,119.659533,23.25727,119.66762,23.258999,119.659533,-0.0035761254135354644,118.82200607600537,0.8482324485774169,0.8482324485774169,2588.1017951486797,20.0
469020,南沙島,高雄市旗津區,10.372116,114.356938,10.370203,114.364286,10.372116,114.356938,-0.0036925898463443753,118.82195847247168,0.8313843918845989,0.8313843918845989,1254.4398641225166,-99.0
468100,東沙島,高雄市旗津區,20.70252,116.722116,20.700856,116.73,20.70252,116.722116,-0.0035992291339545105,118.82197970636705,0.840672701241261,0.840672701241261,2313.4391289080445,21.5
467420,永康,臺南市永康區,23.040146,120.228623,23.038386,120.2367,23.040146,120.228623,-0.003578103391337395,118.82201118469794,0.8493386951774828,0.8493386951774828,2566.7113751483416,18.6
C2W030,金門(東),金門縣金湖鎮,24.450074,118.443627,24.448431,118.451786,24.450074,118.443627,-0.0035653608677591363,118.82199516099412,0.8458509901254291,0.8458509901254291,2719.2304083543054,13.1
466920,臺北,臺北市中正區,25.039439,121.506628,25.037658,121.514853,25.039439,121.506628,-0.0035600349737056956,118.82202265768545,0.8519656222874659,0.8519656222874659,2799.4774823061484,16.1
A0G720,彰師大,彰化縣彰化市,24.08314,120.548508,24.081389,120.556667,24.08314,120.548508,-0.0035686773774964574,118.82201405647707,0.8508504144499255,0.8508504144499255,2684.649274704229,17.5
A0Z080,合歡山,花蓮縣秀林鄉,24.144972,121.276071,24.143186,121.284231,24.144972,121.276071,-0.003568118688270922,118.8220205878288,0.8514592358310136,0.8514592358310136,2698.087291891497,-99.0
A0W080,吉貝,澎湖縣白沙鄉,23.741712,119.596041,23.740011,119.604189,23.741712,119.596041,-0.003571762881092223,118.82200550611452,0.8506400504938464,0.8506400504938464,2641.5152766438323,-99.0
467110,金門,金門縣金城鎮,24.408942,118.281127,24.407306,118.289281,24.408942,118.281127,-0.0035657325721635594,118.82199370222307,0.8454518065995753,0.8454518065995753,2714.9717870446366,12.9
467990,馬祖,連江縣南竿鄉,26.171145,119.914855,26.169467,119.923158,26.171145,119.914855,-0.0035498069148132173,118.82200836850186,0.8493540611975934,0.8493540611975934,2912.6997599432184,10.8
A0K420,麥寮,雲林縣麥寮鄉,23.800517,120.209572,23.798783,120.217717,23.800517,120.209572,-0.0035712315299346957,118.82201101379908,0.8508012328005229,0.8508012328005229,2650.9829800359726,17.8
467050,新屋,桃園市新屋區,25.008484,121.039271,25.006725,121.047492,25.008484,121.039271,-0.0035603146540190726,118.82201846221109,0.8512113507838828,0.8512113507838828,2791.2995781201757,15.7
A2K570,古坑(花卉中心),雲林縣古坑鄉,23.6353,120.54428,23.63353,120.55239,23.6353,120.54428,-0.0035727247340009045,118.82201401845029,0.8492707708719965,0.8492707708719965,2634.9562875239776,16.9
CAAH60,大安森林,臺北市大安區,25.031331,121.528056,25.02955,121.53628,25.031331,121.528056,-0.0035601082532856205,118.82202285004357,0.8519208972816577,0.8519208972816577,2798.8208656439383,15.2
CAHA00,消防署訓練中心,南投縣竹山鎮,23.82313,120.7148,23.82137,120.72293,23.82313,120.7148,-0.0035710272466770473,118.82201554924056,0.8498358252346648,0.8498358252346648,2657.1415253789696,16.7
467270,田中,彰化縣田中鎮,23.875561,120.573149,23.873803,120.581286,23.875561,120.573149,-0.0035705533781813575,118.82201427764626,0.8501518061979552,0.8501518061979552,2661.818871336832,17.1
CAC040,拉拉山,桃園市復興區,24.7011,121.418933,24.699317,121.427133,24.7011,121.418933,-0.0035630927006362616,118.82202187039204,0.8517700666734537,0.8517700666734537,2761.11398959517,6.8
CAW010,東引,連江縣東引鄉,26.360539,120.475308,26.358836,120.483631,26.360539,120.475308,-0.0035480953559584197,118.82201339972556,0.8505951777622031,0.8505951777622031,2936.764523585662,12.1
CAP070,高雄燈塔,高雄市旗津區,22.616364,120.256631,22.614594,120.26468,22.616364,120.256631,-0.003581933328714856,118.82201143605796,0.8493067843002983,0.8493067843002983,2519.86931022044,19.7
A0F010,武陵,臺中市和平區,24.354609,121.300112,24.352825,121.308286,24.354609,121.300112,-0.0035662240962777646,118.82202080367883,0.8514606149950364,0.8514606149950364,2721.525098223745,10.1
467280,後龍,苗栗縣造橋鄉,24.650318,120.823641,24.648563,120.831834,24.650318,120.823641,-0.0035635515468642426,118.82201652644042,0.850690464079099,0.850690464079099,2749.719025483444,16.4
467290,古坑,雲林縣古坑鄉,23.635401,120.543769,23.633639,120.551889,23.635401,120.543769,-0.0035727238211298545,118.82201401386305,0.8500556362586046,0.8500556362586046,2634.964539439691,17.0
C2C410,中央大學,桃園市中壢區,24.969417,121.176946,24.967652,121.185165,24.969417,121.176946,-0.0035606677446173274,118.82201969811491,0.8514249542255388,0.8514249542255388,2788.2843144182134,15.0
A0A460,文化大學,臺北市士林區,25.137855,121.531657,25.13605,121.53987,25.137855,121.531657,-0.003559145542454484,118.8220228823869,0.8507686997450215,0.8507686997450215,2810.6297806209195,12.5
A0A010,臺灣大學,臺北市大安區,25.01606,121.531193,25.014278,121.539416,25.01606,121.531193,-0.003560246265565979,118.822022878202,0.8519490212212881,0.8519490212212881,2797.168500505048,15.8
72S200,班鳩分場,臺東縣卑南鄉,22.831307,121.069619,22.829528,121.077694,22.831307,121.069619,-0.003579990911643934,118.82201873429558,0.8508693667535349,0.8508693667535349,2550.6253462406617,17.1
72S590,賓朗果園,臺東縣卑南鄉,22.815668,121.063204,22.813889,121.071278,22.815668,121.063204,-0.003580132248178135,118.82201867670555,0.8508621377577611,0.8508621377577611,2548.8289211679034,17.5
82S580,臺東茶改,臺東縣鹿野鄉,22.909476,121.12206,22.907694,121.130139,22.909476,121.12206,-0.0035792844672500306,118.82201920507164,0.8508824353198727,0.8508824353198727,2559.819600748301,17.0
U2H480,臺大溪頭,南投縣鹿谷鄉,23.672071,120.790065,23.670306,120.798194,23.672071,120.790065,-0.00357239245566693,118.82201622487109,0.8507988306276593,0.8507988306276593,2641.0446983831853,14.1
72G600,臺中農改,彰化縣大村鄉,24.004779,120.526236,24.003028,120.534389,24.004779,120.526236,-0.0035693855619823352,118.82201385652844,0.8507492296525236,0.8507492296525236,2675.793062128428,17.4
72K220,雲林分場,雲林縣斗南鎮,23.636304,120.469202,23.634556,120.477333,23.636304,120.469202,-0.0035727156481738637,118.82201334447433,0.8507834543820099,0.8507834543820099,2634.5080064267904,17.5
72N100,臺南農改,臺南市新化區,23.062242,120.334096,23.0605,120.342194,23.062242,120.334096,-0.0035779037156805963,118.82201213153391,0.8508395849870479,0.8508395849870479,2569.8696860069977,18.1
72V140,旗南農改,高雄市旗山區,22.859612,120.508583,22.857861,120.516667,22.859612,120.508583,-0.003579735014037722,118.82201369787322,0.8508808740042878,0.8508808740042878,2548.6773149691094,18.6
72Q010,高雄農改,屏東縣長治鄉,22.711084,120.517814,22.709333,120.525889,22.711084,120.517814,-0.003581077338392082,118.82201378071613,0.8508606736519306,0.8508606736519306,2532.2823457783884,20.8
B2E890,新竹畜試,苗栗縣西湖鄉,24.529569,120.762788,24.527806,120.770972,24.529569,120.762788,-0.0035646428069526065,118.82201598014292,0.8507864579761449,0.8507864579761449,2735.8283442643965,15.9
72C440,桃園農改,桃園市新屋區,24.952721,121.022375,24.950944,121.030583,24.952721,121.022375,-0.0035608186097927327,118.82201831052652,0.8507641795138529,0.8507641795138529,2784.9673921200365,15.9
72D080,五峰站,新竹縣五峰鄉,24.613978,121.148983,24.612194,121.157167,24.613978,121.148983,-0.00356388002259275,118.82201944703364,0.850785492014097,0.850785492014097,2748.6721495661623,10.9
82C160,茶改場,桃園市楊梅區,24.910258,121.17713,24.908472,121.185333,24.910258,121.17713,-0.003561202394533081,118.82201969975718,0.8507841123477516,0.8507841123477516,2781.7367964282407,14.4
A2C560,農工中心,桃園市中壢區,24.987706,121.231626,24.985917,121.239833,24.987706,121.231626,-0.003560502466508246,118.82202018898086,0.8507483875849701,0.8507483875849701,2790.847477478469,15.3
82A750,文山茶改,新北市石碇區,24.957588,121.623022,24.955778,121.631222,24.957588,121.623022,-0.0035607747215640633,118.82202370254265,0.8508085942619111,0.8508085942619111,2791.756086627947,12.2
72U480,蘭陽分場,宜蘭縣三星鄉,24.688121,121.708402,24.686306,121.716583,24.688121,121.708402,-0.0035632100453468108,118.82202446895663,0.8508243137457226,0.8508243137457226,2763.0163019670995,15.7
K2E360,苗栗農改,苗栗縣公館鄉,24.497488,120.82093,24.495722,120.829111,24.497488,120.82093,-0.0035649327486408236,118.82201650207918,0.8507737280936941,0.8507737280936941,2732.760995826328,15.4
K2E710,大湖分場,苗栗縣大湖鄉,24.42463,120.863657,24.422861,120.871833,24.42463,120.863657,-0.0035655912102598975,118.8220168856283,0.8508242837483044,0.8508242837483044,2725.0572638088684,13.9
K2F750,種苗繁殖,臺中市新社區,24.227737,120.792753,24.225972,120.800917,24.227737,120.792753,-0.0035673706206622866,118.82201624909058,0.8507897344087935,0.8507897344087935,2702.632533046857,13.8
82H840,凍頂茶改,南投縣鹿谷鄉,23.76429,120.732364,23.762528,120.7405,23.76429,120.732364,-0.0035715590164436244,118.82201570690333,0.8508457090398653,0.8508457090398653,2650.7681096323245,15.1
82H320,魚池茶改,南投縣魚池鄉,23.877382,120.905442,23.875611,120.913583,23.877382,120.905442,-0.0035705369747399875,118.8220172606448,0.8508697353017457,0.8508697353017457,2664.815541775695,16.3
U2HA50,臺大竹山,南投縣竹山鎮,23.758731,120.67342,23.756972,120.681556,23.758731,120.67342,-0.0035716092463915572,118.82201517776144,0.8508033653007413,0.8508033653007413,2649.663030752239,-99.0
G2L020,嘉義農試,嘉義市東區,23.486776,120.465684,23.485028,120.473806,23.486776,120.465684,-0.003574067007967947,118.82201331286916,0.8508080930106269,0.8508080930106269,2617.8986920569214,17.0
72M360,義竹分場,嘉義縣義竹鄉,23.362432,120.271244,23.360694,120.279361,23.362432,120.271244,-0.003575190736231996,118.82201156735897,0.8508164454285394,0.8508164454285394,2602.754593365386,17.3
B2N890,畜試所,臺南市新化區,23.060713,120.328308,23.058972,120.336406,23.060713,120.328308,-0.0035779175330905673,118.8220120795747,0.8508234399562201,0.8508234399562201,2569.6602209620187,17.8
G2P820,鳳山農試,高雄市鳳山區,22.648354,120.34801,22.646611,120.356083,22.648354,120.34801,-0.0035816442336797797,118.8220122563735,0.8508267554574543,0.8508267554574543,2524.0532235680917,19.3
B2Q810,恆春畜試,屏東縣恆春鎮,21.947348,120.794139,21.945583,120.802167,21.947348,120.794139,-0.0035879796527478517,118.82201626116621,0.8509259969851841,0.8509259969851841,2450.0597177118825,20.5
72T250,花蓮農改,花蓮縣吉安鄉,23.977028,121.555752,23.975222,121.563889,23.977028,121.555752,-0.003569636528703951,118.82202309850149,0.8507635819679393,0.8507635819679393,2682.6712981884616,16.6
E2H360,蓮華池,南投縣魚池鄉,23.920106,120.877136,23.918333,120.885278,23.920106,120.877136,-0.0035701508516969727,118.82201700654835,0.8507541075933657,0.8507541075933657,2669.2904385878146,17.7
72HA00,埔里分場,南投縣魚池鄉,23.904982,120.955222,23.903208,120.963364,23.904982,120.955222,-0.003570287547611278,118.82201770752486,0.8508741107880968,0.8508741107880968,2668.331344086239,18.0
U2HA30,臺大和社,南投縣信義鄉,23.592633,120.880744,23.590856,120.888864,23.592633,120.880744,-0.003573110391857781,118.8220170388848,0.8507042405237831,0.8507042405237831,2633.0544998207283,16.7
U2HA40,臺大內茅埔,南投縣信義鄉,23.691497,120.842992,23.689722,120.851117,23.691497,120.842992,-0.0035722169016324285,118.82201670000055,0.8505401311793883,0.8505401311793883,2643.662872207562,17.6
G2M350,溪口農場,嘉義縣溪口鄉,23.587406,120.399994,23.58565,120.408111,23.587406,120.399994,-0.0035731575529783584,118.82201272318542,0.8498993768864366,0.8498993768864366,2628.5865418885737,17.4
E2K600,四湖植物園,雲林縣四湖鄉,23.678718,120.155296,23.676986,120.163433,23.678718,120.155296,-0.0035723322804645957,118.82201052654324,0.8507122691104941,0.8507122691104941,2637.1363869802235,18.0
G2F820,農業試驗所,臺中市霧峰區,24.033022,120.679986,24.031261,120.688133,24.033022,120.679986,-0.003569130340587661,118.8220152367486,0.8502344518794882,0.8502344518794882,2680.1179864843066,17.7
72M700,嘉義分場,嘉義縣鹿草鄉,23.418608,120.274941,23.416869,120.283061,23.418608,120.274941,-0.0035746830458320603,118.82201160055602,0.8507977018982487,0.8507977018982487,2609.0122728354027,17.3
72N240,七股研究中心,臺南市七股區,23.083472,120.054792,23.081672,120.062894,23.083472,120.054792,-0.0035777118041218046,118.82200962422193,0.8526017740228321,0.8526017740228321,2570.4658374197306,18.7
42HA10,萬大發電廠,南投縣仁愛鄉,23.980611,121.131497,23.978875,121.139639,23.980611,121.131497,-0.0035696040785535843,118.82201928995983,0.8494320692340281,0.8494320692340281,2678.4171249374,16.4
12Q970,東港工作站,屏東縣東港鎮,22.481778,120.458017,22.479997,120.466058,22.481778,120.458017,-0.0035831496833031995,118.8220132438809,0.8495757378232847,0.8495757378232847,2506.389233995271,21.3
12J990,口湖工作站,雲林縣口湖鄉,23.591722,120.172281,23.589978,120.180394,23.591722,120.172281,-0.003573118510185581,118.8220106790038,0.8491704469974959,0.8491704469974959,2627.5796661438944,17.1
12Q980,恆春工作站,屏東縣車城鄉,22.081478,120.706406,22.079678,120.714425,22.081478,120.706406,-0.0035867674376868566,118.82201547360756,0.8501694685415622,0.8501694685415622,2464.097527497068,21.2
V2K610,大庄合作社,雲林縣二崙鄉,23.80855,120.359808,23.8068,120.367939,23.80855,120.359808,-0.0035711589559914362,118.82201236247074,0.8497698681512669,0.8497698681512669,2652.8428115049114,17.1
V2K620,麥寮合作社,雲林縣麥寮鄉,23.755583,120.286657,23.753836,120.294783,23.755583,120.286657,-0.0035716376337736003,118.82201170578486,0.8495262519740365,0.8495262519740365,2646.480756276316,-99.0
E2S980,太麻里(1),臺東縣太麻里鄉,22.600724,120.971991,22.598922,120.980044,22.600724,120.971991,-0.0035820747913246735,118.82201785785081,0.8506288331421636,0.8506288331421636,2524.1156171022003,18.6
E2S960,太麻里(2),臺東縣太麻里鄉,22.599802,120.9897,22.598,120.99775,22.599802,120.9897,-0.003582083126777853,118.82201801682456,0.850334912648052,0.850334912648052,2524.1916753435316,19.3
72AI40,桃改臺北,新北市樹林區,24.946279,121.378755,24.944503,121.386972,24.946279,121.378755,-0.003560876887155767,118.82202150975301,0.8516630968020299,0.8516630968020299,2787.787547861122,15.7
E2HA20,畢祿溪站,南投縣仁愛鄉,24.22873,121.300362,24.226944,121.308522,24.22873,121.300362,-0.0035673617286826375,118.82202080590282,0.8509308027851545,0.8509308027851545,2707.607726545228,8.8
A2N290,蘭花園區,臺南市後壁區,23.342018,120.371562,23.340258,120.379661,23.342018,120.371562,-0.003575375244164934,118.82201246791158,0.8497111436973981,0.8497111436973981,2601.165501642511,17.9
B2U990,宜蘭畜試,宜蘭縣五結鄉,24.670842,121.824362,24.669039,121.832561,24.670842,121.824362,-0.0035633662232235344,118.82202550992821,0.8523877621071091,0.8523877621071091,2762.547298448047,15.0
A2K630,雲林臺大,雲林縣虎尾鎮,23.732381,120.415777,23.730628,120.423903,23.732381,120.415777,-0.0035718473429427445,118.82201286489293,0.8498224745097019,0.8498224745097019,2644.7798566217307,17.0
E2P980,六龜林試,高雄市六龜區,22.993482,120.637645,22.991703,120.645722,22.993482,120.637645,-0.003578525183884652,118.82201485648588,0.8501061844519011,0.8501061844519011,2564.5523792845106,19.9
E2P990,扇平林試,高雄市茂林區,22.969481,120.677627,22.9677,120.685703,22.969481,120.677627,-0.003578742099575651,118.8220152154009,0.8502012470089599,0.8502012470089599,2562.2286899941882,-99.0
A2K360,臺西水試,雲林縣臺西鄉,23.718974,120.182399,23.717231,120.190522,23.718974,120.182399,-0.003571968470971929,118.82201076985366,0.849353555474103,0.849353555474103,2641.7656800596305,-99.0
V2C250,八德合作社,桃園市八德區,24.939471,121.258178,24.93775,121.266389,24.939471,121.258178,-0.0035609383949682053,118.82202042733074,0.8497208014158243,0.8497208014158243,2785.786423706649,-99.0
V2C260,八德蔬果,桃園市八德區,24.980279,121.27356,24.978508,121.281819,24.980279,121.27356,-0.00356056959486815,118.8220205654217,0.8554307979822,0.8554307979822,2790.4523469495007,15.4
72D680,新埔工作站,新竹縣新埔鎮,24.836,121.058,24.834444,121.066111,24.836,121.058,-0.0035618734824369867,118.8220186303138,0.8365808648959184,0.8365808648959184,2772.397718066614,15.8
G2AI50,台農院關渡站,臺北市北投區,25.117528,121.483769,25.11575,121.492,25.117528,121.483769,-0.003559329240104348,118.82202245249248,0.8519618321421176,0.8519618321421176,2807.855562271413,16.9
CAH030,茶改場竹圍站,南投縣名間鄉,23.861844,120.629392,23.86008,120.6375,23.861844,120.629392,-0.00357067735478267,118.82201478253813,0.847521515319296,0.847521515319296,2660.736964425401,15.2
CAN130,水試所海水繁養殖中心,臺南市七股區,23.122553,120.071594,23.120802,120.079676,23.122553,120.071594,-0.0035773586120310483,118.82200977506,0.8491134242878355,0.8491134242878355,2574.905391138609,18.4
CAL110,布袋國中,嘉義縣布袋鎮,23.360676,120.17216,23.35893,120.18026,23.360676,120.17216,-0.003575206590031774,118.82201067788044,0.8493401296753758,0.8493401296753758,2601.933104442842,17.3
CAG100,王功漁港,彰化縣芳苑鄉,23.969984,120.317718,23.96824,120.32586,23.969984,120.317718,-0.003569699988246436,118.82201198465427,0.8497011193703466,0.8497011193703466,2670.474697585545,-99.0
CAJ050,海口故事園區,雲林縣口湖鄉,23.577174,120.133097,23.57543,120.14121,23.577174,120.133097,-0.003573249981487173,118.82201032724622,0.8492596688755276,0.8492596688755276,2625.731937264323,-99.0
CAN140,六官養殖協會,臺南市六甲區,23.230568,120.29153,23.22881,120.29962,23.230568,120.29153,-0.0035763824613579236,118.82201174944545,0.849438905195173,0.849438905195173,2588.254294186263,18.1
CAQ030,崎峰國小,屏東縣林邊鄉,22.427434,120.487171,22.42565,120.49521,22.427434,120.487171,-0.0035836408223177216,118.82201350558795,0.8497686311135453,0.8497686311135453,2500.589918961869,-99.0
C2M960,外寮,嘉義縣梅山鄉,23.564411,120.657572,23.562643,120.665688,23.564411,120.657572,-0.003573365412208004,118.82201503546254,0.8502487491655634,0.8502487491655634,2627.9948299146677,16.1
C2M970,碧湖,嘉義縣梅山鄉,23.570397,120.616047,23.568632,120.624165,23.570397,120.616047,-0.003573311306959118,118.82201466269308,0.8503333254556535,0.8503333254556535,2628.322882883265,16.8
C2R170,屏東,屏東縣屏東市,22.662048,120.485974,22.660269,120.494027,22.662048,120.485974,-0.0035815204964283758,118.8220134948802,0.8496713084068176,0.8496713084068176,2526.5935730717556,20.6
C2V310,美濃,高雄市美濃區,22.900567,120.511,22.898792,120.51907,22.900567,120.511,-0.003579364883325492,118.82201371957723,0.8498576664722978,0.8498576664722978,2553.2341475468506,20.0
C2M980,安和,嘉義縣新港鄉,23.515523,120.30782,23.51377,120.31593,23.515523,120.30782,-0.0035738071811605454,118.82201189572676,0.8495684752451901,0.8495684752451901,2619.9812221195675,17.2
C2M990,大巃頂,嘉義縣梅山鄉,23.556466,120.606275,23.5547,120.61439,23.556466,120.606275,-0.0035734372068868436,118.82201457496748,0.8501468433773983,0.8501468433773983,2626.7005218575578,16.5
C2N170,茅港尾,臺南市下營區,23.207857,120.254311,23.2061,120.2624,23.207857,120.254311,-0.003576587706147898,118.8220114153264,0.8494506666792107,0.8494506666792107,2585.489146134341,17.9
C2R980,竹田國中,屏東縣竹田鄉,22.617101,120.516069,22.61532,120.52412,22.617101,120.516069,-0.003581926710140863,118.82201376503616,0.8497864256907806,0.8497864256907806,2521.845683897321,21.3
C2R990,泰武,屏東縣泰武鄉,22.608649,120.689598,22.60686,120.69765,22.608649,120.689598,-0.0035820031232894375,118.8220153228067,0.8501433622534915,0.8501433622534915,2522.3500461976078,16.0
C2TA60,六十石,花蓮縣富里鄉,23.226575,121.310513,23.22477,121.31861,23.226575,121.310513,-0.003576418713320726,118.82202089686746,0.8513760773878686,0.8513760773878686,2596.928576277842,11.7
C2TA70,赤科坪,花蓮縣玉里鎮,23.400655,121.383571,23.39885,121.39168,23.400655,121.383571,-0.003574845475916848,118.82202155273798,0.8515141048199427,0.8515141048199427,2616.9942752196857,12.0
C2UC10,出水溪,宜蘭縣大同鄉,24.617617,121.644058,24.615822,121.652253,24.617617,121.644058,-0.0035638472153271135,118.82202389132846,0.8521291525636295,0.8521291525636295,2754.4609106102457,11.7
C2UC20,長嶺,宜蘭縣員山鄉,24.710732,121.603419,24.70894,121.61162,24.710732,121.603419,-0.003563005681260699,118.82202352652662,0.8520395151629964,0.8520395151629964,2764.264586261091,12.3
C2E980,和興,苗栗縣獅潭鄉,24.507081,120.914833,24.505319,120.923016,24.507081,120.914833,-0.0035648460670516533,118.82201734504909,0.8508066141945214,0.8508066141945214,2734.6427158767156,11.4
C2E990,新坪頂,苗栗縣卓蘭鎮,24.303773,120.849231,24.30201,120.8574,24.303773,120.849231,-0.003566683453922469,118.82201675610649,0.8507497632627726,0.8507497632627726,2711.5433866240337,12.5
C2H9Y0,松茗,南投縣名間鄉,23.818463,120.642632,23.8167,120.650765,23.818463,120.642632,-0.003571069413025378,118.82201490138682,0.850238602512783,0.850238602512783,2656.0340964543675,14.8
C2RA10,大新,屏東縣內埔鄉,22.677362,120.569824,22.67558,120.57788,22.677362,120.569824,-0.0035813821096406335,118.82201424760513,0.849958657905277,0.849958657905277,2528.956866522836,20.1
C2TA90,加納納,花蓮縣瑞穗鄉,23.468223,121.351754,23.466421,121.359867,23.468223,121.351754,-0.003574234824474723,118.82202126712724,0.8514210653622661,0.8514210653622661,2624.099255531911,15.7
C2TB30,吉安,花蓮縣吉安鄉,23.947182,121.539883,23.94538,121.54803,23.947182,121.539883,-0.0035699062595711695,118.82202295604051,0.8518324081735825,0.8518324081735825,2679.1875835245546,16.3
C2K290,崙內,雲林縣土庫鎮,23.697001,120.347887,23.69525,120.35601,23.697001,120.347887,-0.0035721670789399715,118.82201225543791,0.8496925736040355,0.8496925736040355,2640.38581398915,17.2
C2K300,鹿南,雲林縣元長鄉,23.640303,120.355481,23.63855,120.3636,23.640303,120.355481,-0.003572679488749135,118.82201232360019,0.8496962128929328,0.8496962128929328,2634.1467396991657,17.3
C2K250,崙背,雲林縣崙背鄉,23.757278,120.310803,23.75553,120.31893,23.757278,120.310803,-0.003571622319112874,118.82201192254404,0.8496402798051526,0.8496402798051526,2646.8265209636993,16.9
C2K280,四湖,雲林縣四湖鄉,23.632147,120.219053,23.6304,120.22717,23.632147,120.219053,-0.003572753176542592,118.82201109888311,0.8493952050415465,0.8493952050415465,2632.352682931257,17.3
C2X060,下營,臺南市下營區,23.228563,120.248201,23.226806,120.256291,23.228563,120.248201,-0.0035764005745352063,118.82201136048018,0.8494254025227866,0.8494254025227866,2587.7472293114247,17.7
